TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
334496,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,407ZWR,2000,TOYOTA,SOLARA,BLK,,04072017,1541,"(41.8025131919921, -72.695043823471)"
334498,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AB43295,2005,NISSAN,MAX,BLK,,04072017,1653,"(41.7677029742318, -72.6754230939062)"
334499,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,,,2002,SAAB,93,BLK,,04072017,1856,"(41.794869195952, -72.7004692410551)"
334502,,,860-246-6871,CT,AC98284,2015,NISSAN,PATHFINDER,WHITE,,04072017,2243,"(41.7683161730412, -72.6947171092347)"
334503,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,AD37008,2000,MERCURY,SABLE,GRY,,04072017,2319,"(41.742017308027, -72.6761800843069)"
334501,,,860-246-6871,CT,AD12320,2006,HYUNDAI,SONATA,BROWN,,04072017,2228,"(41.7790251860753, -72.6839803596377)"
334505,,,860-246-7771,CT,AC72986,2007,SUBARU,FORESTER,WHITE,,04072017,2343,"(41.7683161730412, -72.6947171092347)"
334506,,,860-246-7771,CT,AH46630,2002,HONDA,ACCORD,TAN,,04072017,2346,"(41.7716841189226, -72.6935076519013)"
334504,,,860-246-7771,CT,AD29780,2010,HONDA,ACCORD,GRAY,,04072017,2341,"(41.7447179073531, -72.683290606054)"
334507,,,860-246-7771,CT,12598,2002,SATURN,L100,TAN,,04082017,0040,"(41.7871438269304, -72.6801244884014)"
334509,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2004,SUB,LEGACY,RED,,04082017,0126,"(41.8025131919921, -72.695043823471)"
334508,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MD,2CL5886,2016,CHEVY,CRUZ,RED,,04082017,0124,"(41.8025131919921, -72.695043823471)"
334512,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,,,1997,GEO,PRIZM,TAN,,04082017,0204,"(41.7411943991405, -72.6942578985149)"
334515,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2003,NISS,MAX,WHT,,04082017,0240,"(41.7300348597172, -72.6717676405566)"
334511,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,C067564,1989,TOYT,EXTRA LONG,BLU,,04082017,0202,"(41.7411943991405, -72.6942578985149)"
334514,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,180UDM,2012,DODGE,RAM 1500,BLU,,04082017,0237,"(41.7300348597172, -72.6717676405566)"
334521,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2001,VOLVO,S60,BLACK,,04082017,0848,"(41.7562116847382, -72.691108579841)"
334510,,,860-236-2602,CT,AJ62743,2005,SUBARU,FORESTER,SILVER,,04082017,0147,"(41.7711704188972, -72.6936575384194)"
334513,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AG29893,2013,MINI,COOPER,WHT,,04082017,0212,"(41.7713840253933, -72.6786603548211)"
334518,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,7AKDT9,2008,HONDA,ACC,GRY,,04082017,0304,"(41.7969333063878, -72.6782202800936)"
334519,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AJ42411,2007,BMW,328XI,WHT,,04082017,0335,
334516,,,860-296-8588,CT,AD64895,2003,NISSAN,MAXIMA,BROWN,,04082017,0247,"(41.7402263859838, -72.6993548558059)"
334520,,,860-296-9663,CT,AG110131,2017,CHEVY,MALIBU,BLACK,,04082017,0700,"(41.7385853453008, -72.6758730665547)"
334517,,,860-296-8588,CT,AD78863,2013,SUBARU,IMPREZA,BLUE,,04082017,0249,"(41.7729444971669, -72.6951780841341)"
334522,,,860-296-1518,CT,59729,2002,FORD,EXPLORER,RED,,04082017,1041,"(41.7890931216993, -72.6765681044072)"
334524,,,860-296-1518,CT,AG77187,2008,NISSAN,ALTIMA,BLACK,,04082017,1159,"(41.7463025443774, -72.6729928089595)"
334525,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,1ASDK4,1998,HONDA,ACCORD,WHITE,,04082017,1258,"(41.7982802475519, -72.7016179673368)"
334526,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,AG11177,2017,TOYOTA,CAMRY,GRAY,,04082017,1642,"(41.7581527546526, -72.6798348485576)"
334527,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,AJ69575,1999,NISSAN,ALTIMA,BLACK,,04082017,1646,"(41.7581527546526, -72.6798348485576)"
334528,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AA60928,2016,HYUNDAI,ELANTRA,BLACK,,04082017,1726,"(41.7693784690344, -72.6708937645895)"
334529,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1994,FORD,ECONOLINE,GREEN,,04082017,1847,"(41.7306741011206, -72.6953687601404)"
334531,,,860-246-7616,OH,GSG2634,2016,MAZDA,6,GRAY,,04082017,1814,"(41.766806273027, -72.6767372948937)"
334530,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,7ALMX4,2011,HONDA,CRV,BLACK,,04082017,1853,"(41.7866103853766, -72.675181376263)"
334532,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,AE68044,2004,VOLVO,XC70,BLACK,,04082017,2100,"(41.7753845874235, -72.6793235342061)"
334540,,,860-296-2826,CT,AB97004,2012,BMW,328,WHITE,,04092017,0047,"(41.7571077947041, -72.7025953524762)"
334538,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AC83988,2001,HONDA,ACCORD,BLK,,04092017,0003,"(41.7465803556413, -72.6869900098767)"
334539,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,400HFD,2014,CHEVY,CAPRICE,BLK/WHT,,04092017,0010,"(41.7563908988851, -72.7137623971935)"
334542,,,860-296-2826,CT,AC43475,2010,TOYOTA,CAMRY,WHITE,,04092017,0112,"(41.737397025547, -72.6708791795093)"
334541,,,860-296-2826,CT,AH08505,2011,BMW,328,GRAY,,04092017,0110,"(41.7597654823432, -72.6972035353331)"
334545,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,180XZK,2004,HONDA,PILOT,SIL,,04092017,0222,"(41.7678180355161, -72.693782804893)"
334543,,,860-296-2826,RI,115478,2012,FORD,F150,BLACK,,04092017,0156,"(41.7567515695203, -72.70285023967)"
334544,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,5AWV27,2013,KIA,OPTIMA,BLK,,04092017,0221,"(41.7678180355161, -72.693782804893)"
334534,,,860-296-5382,CT,AG20739,2004,HYUNDAI,SANTA FE,BLACK,,04082017,2230,"(41.7709152419733, -72.6972774547335)"
334535,,,860-296-5382,CT,8AUPE5,2006,FORD,TAURUS,SILVER,,04082017,2240,"(41.7716841189226, -72.6935076519013)"
334536,,,860-296-5382,CT,999999,1997,HONDA,CIVIC,GREEN,,04082017,2350,"(41.7731997414667, -72.6918237197979)"
334533,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,LEXUS,ES300,WHITE,,04082017,2217,"(41.7860712671515, -72.6744346393162)"
334537,,,860-296-5382,CT,8AWAJ0,2012,MERCEDES,C300,BLACK,,04082017,2353,"(41.7685345547553, -72.6844781018684)"
334546,,,860-947-3062,CT,211LEO,2006,HONDA,ODYSSEY,RED,,04092017,0742,"(41.7545982076283, -72.6679476265151)"
334547,,,860-947-3062,NH,2074781,1995,VMA,FORD,BLUE,,04092017,0810,"(41.7728834468306, -72.6891063832292)"
334548,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,1997,FORD,ESCORT,WHITE,,04092017,0956,"(41.7608960708454, -72.6877950762141)"
334549,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AC62322,2011,TOYOTA,RAV4,BLACK,,04092017,1849,"(41.734255738814, -72.6829971524183)"
334551,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,265ZXR,2013,FORD,FOCUS,GRAY,,04092017,1943,"(41.7543886850683, -72.6836126333425)"
334553,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,683ZCW,2001,TOYOTA,CAMRY,SILVER,,04092017,2033,"(41.7759724234745, -72.6934208795337)"
334550,,,860-296-9663,CT,XF136,2013,HYUNDAI,SONATA,RED,,04092017,2017,"(41.7934246595091, -72.6669571340677)"
334552,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,,,1998,BMW,540I,SILVER,,04092017,2004,"(41.7871617041214, -72.6877377617648)"
334554,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,,,2006,CADILLAC,,RED,,04092017,2122,"(41.7803274128229, -72.6861544843381)"
334555,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,2RV552,2016,JEEP,CHEROKEE,BLACK,,04092017,2126,"(41.7800854755173, -72.6832818058441)"
334556,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2007,INFINITI,M35,GRAY,,04092017,2210,"(41.7791383694714, -72.6797638280546)"
334557,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AJ09688,2002,BMW,330I,BLUE,,04092017,2249,"(41.7752777780841, -72.6959104389678)"
334558,,,860-246-7616,FL,Y76GUU,2003,FORD,TAURUS,WHITE,,04102017,0028,"(41.7714302964153, -72.6913437875697)"
334559,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,,,2005,INFINTI,G35,TAN,,04102017,0056,"(41.7593461126616, -72.6845394054708)"
334561,,,860-296-1426,CT,AG90858,2000,DODGE,RAM,GREEN,,04102017,0127,"(41.7785827143108, -72.6855085699322)"
334563,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,8AVDG8,2012,HYUN,SON,BLK,,04102017,0159,"(41.7636631347738, -72.6866609851035)"
334562,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AD64095,2016,HONDA,CIVIC,RED,,04102017,0142,"(41.7419430900145, -72.6854620981566)"
334560,,,860-296-1426,CT,AJ69624,1995,LEXUS,LS 400,TAN,,04102017,0125,"(41.7730832530865, -72.6908884284392)"
334564,,,860-296-2826,CT,934HWR,1994,HONDA,ACCORD,TAN,,04102017,0337,"(41.7497920073589, -72.6741339659652)"
334568,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,535HFD,2016,CHEVY,CAPRICE,BLK,,04102017,0911,"(41.7724337404748, -72.6780371425476)"
334567,,,860-296-2826,CT,AB59910,2006,NISSAN,ALTIMA,GREEN,,04102017,0849,"(41.741619396871, -72.6776177656956)"
334569,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,7AAEF3,2013,CHEVY,TAHOE,GRY,,04102017,0934,"(41.7724337404748, -72.6780371425476)"
334570,,,860-296-8588,CT,280UXN,2004,TOYOTA,COROLLA CE,BLACK,,04102017,1150,"(41.7667998995579, -72.70465256205)"
334572,,,860-296-8588,CT,9AWVH2,2001,NISSAN,SENTRA,BLUE,,04102017,1156,
334571,,,860-296-8588,,,2006,AUDI,A4,BLUE,,04102017,1154,"(41.7667998995579, -72.70465256205)"
334574,,,860-296-8588,,,2000,NISSAN,MAXIMA,PURPLE,,04102017,1226,"(41.7773066072957, -72.6855762655609)"
334576,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,1999,MERCURY,COUGAR,RED,,04102017,1303,"(41.7574732658538, -72.6851487740948)"
334573,,,860-296-8588,CT,457SRJ,2003,SUBARU,FORESTER,GOLD,,04102017,1222,"(41.7664021544218, -72.7046915813262)"
334575,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,385XZP,2003,VOLVO,XC90 T6,GREEN,,04102017,1225,"(41.7354489998614, -72.6829461327673)"
334577,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,8ATWL2,2004,VOLKS,PASSAT,GREY,,04102017,1334,"(41.7532611367127, -72.7091716017909)"
334578,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,AA87215,2016,TOYOTA,SCION TC,BLACK,,04102017,1431,"(41.7594530047861, -72.673743518818)"
334579,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,0000,WELLCRAFT,BOAT,WHITE,,04102017,1509,"(41.7501935267464, -72.6566549663107)"
334582,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,AF13622,1999,ACURA,TL,GRY,,04102017,1705,"(41.7553154509672, -72.6852529298147)"
334581,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,AG61012,2015,TOYOTA,RAV4,RED,,04102017,1704,"(41.7553154509672, -72.6852529298147)"
334584,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AH21665,1999,HONDA,CIVIC,BLUE,,04102017,1814,"(41.7674010237589, -72.6958303064399)"
334583,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,2AEHD3,2006,SUBARU,LEGACY,GRY,,04102017,1804,"(41.7580275124988, -72.6859231041857)"
334585,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,AG76387,2014,LEXUS,IS 250,SILVER,,04102017,1820,"(41.7733478453662, -72.6770505465399)"
334587,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AG44289,2006,INFINITI,M35,WHITE,,04102017,1837,"(41.7872207058735, -72.6771404488357)"
334588,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AF75258,2005,JEEP,GRAND CHER,GRY,,04102017,1842,"(41.7345667526053, -72.6967274254514)"
334586,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,NISSAN,SENTRA,SILVER,,04102017,1833,"(41.75351944005, -72.7020778595152)"
334589,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AF04239,2008,NISSAN,ALTIMA,WHITE,,04102017,1900,"(41.7857067246299, -72.6524240527682)"
334593,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,TX,GGS4494,1996,NISSAN,MAXIMA,BLK,,04102017,2012,"(41.7555518843941, -72.6817577543326)"
334592,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,NJ,AT936H,2007,VOLVO,VNL,GREEN,,04102017,1955,"(41.7464772581091, -72.6806165408394)"
334591,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AG63849,2011,BMW,550WI,BLUE,,04102017,1934,"(41.7811000250092, -72.6933487970224)"
334590,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,484NOU,1998,TOYOTA,CAMRY,GRY,,04102017,1930,"(41.7811000250092, -72.6933487970224)"
334594,,,860-246-6871,,,2010,HONDA,ACCORD,BLACK,,04102017,2126,"(41.7603109228055, -72.7151215145408)"
334595,,,860-246-6871,CT,AG79194,2003,FORD,EXPEDITION,BLUE,,04102017,2332,"(41.792249769068, -72.6756952850329)"
334596,,,860-246-6871,CT,AH65985,2004,MAZDA,MPV WAGON,GRAY,,04102017,2335,"(41.7925362695434, -72.6766527790115)"
334597,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,,,2000,KIA,SEPHIA,RED,,04112017,0047,"(41.7389310573188, -72.6801692065112)"
334598,,,860-233-7079,CT,999999,2003,HONDA,CIVIC,TAN,,04112017,0242,"(41.7447610714909, -72.6792407963437)"
334698,,,860-236-2602,MA,12EB85,2003,TOYOTA,CAMRY,GRAY,,04132017,1752,"(41.7511149544504, -72.6760081048506)"
334699,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,00CTWM,2007,KAWASAKI,ZX600P,WHITE,,04132017,1921,"(41.7453798209391, -72.7073619081945)"
334599,,,860-233-7079,NY,HBG4609,2008,NISSAN,MAXIMA,GRAY,,04112017,0344,"(41.7447610714909, -72.6792407963437)"
334601,,,860-233-7079,CT,JWA5277,2000,VOLKSWAGON,PASSAT,BLUE,,04112017,0616,"(41.7555901248521, -72.6765563258134)"
334600,,,860-233-7079,PA,JSF6826,1995,NISSAN,QUEST,GREEN,,04112017,0614,"(41.7447610714909, -72.6792407963437)"
334602,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,,,2001,NISSAN,MAX,GRY,,04112017,0931,"(41.7522031172497, -72.6620081111715)"
334609,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AD48022,2013,HYUNDAI,SONATA,BLUE,,04112017,1134,"(41.7579643564967, -72.6911789211138)"
334611,,,860-246-7616,,,2005,DODGE,DAKOTA,WHITE,,04112017,1147,"(41.7729002532417, -72.689549156407)"
334610,,,860-246-7616,,,2001,CHEVY,2500,TAN,,04112017,1145,"(41.7313756975025, -72.6694207391588)"
334650,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2002,HONDA,ACCORD,BLACK,,04122017,1434,"(41.7792969025798, -72.6883198508477)"
334648,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1999,CADILLAC,DEVILLE,WHITE,,04122017,1351,"(41.7809439691595, -72.6847257012378)"
334649,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,CT,AD12539,2000,NISSAN,MAXIMA,GRAY,,04122017,1406,"(41.7705825171346, -72.6743392527755)"
334656,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AJ70051,2005,BUICK,LESABRE,RED,,04122017,1723,"(41.745163318805, -72.687191995273)"
334653,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AA06240,1998,CHEVY,PRIZM,BRO,,04122017,1703,"(41.7382590092691, -72.7010270323739)"
334654,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,349YZD,2009,TOYOTA,RAV4,RED,,04122017,1712,"(41.7581143882404, -72.6850752166349)"
334655,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2002,MITSUBISHI,GALANT,GRY,,04122017,1719,"(41.784223533285, -72.6923003907089)"
334607,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,2ATFK7,2006,ACURA,3.2 TL,RED,,04112017,1053,"(41.770316133515, -72.6921251838103)"
334606,,,860-246-7771,,,2000,GMC,SIERRA 350,WHITE,,04112017,1052,"(41.7313756975025, -72.6694207391588)"
334608,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,921KRV,2009,TOYOTA,COROLLA,TAN,,04112017,1119,"(41.8035138114961, -72.7016443024351)"
334605,,,860-246-7771,,,2001,CHEVY,3500,MAROON,,04112017,1047,"(41.7313756975025, -72.6694207391588)"
334604,,,860-246-7771,,,2006,INFINITI,G35,GRAY,,04112017,1043,"(41.7729208246509, -72.6892723944)"
334612,,,860-246-7616,,,2002,AUDI,A6,BLACK,,04112017,1231,"(41.7805087891593, -72.6844936491614)"
334613,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,NY,HNE5289,2005,TOYOTA,CAMRY,TAN,,04112017,1342,"(41.7382421713705, -72.6594713493357)"
334615,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AB60120,2015,MINI,COOPER S,GRY,,04112017,1405,"(41.7705825171346, -72.6743392527755)"
334614,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AF05616,2000,SUBARU,IMPREZA,GRN,,04112017,1402,"(41.7705825171346, -72.6743392527755)"
334617,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2013,HONDA,ACCORD,GRY,,04112017,1456,"(41.7867982848451, -72.6546589756187)"
334616,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,00CHGH,1995,MITSUBISHI,3000 GT,GRN,,04112017,1428,"(41.743019259922, -72.6999224990083)"
334619,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,FL,270J99,2016,CHEVY,CRUZE,WHITE,,04112017,1559,"(41.7422800107103, -72.71454868128)"
334618,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2004,NISSAN,MAXIMA,BLUE,,04112017,1542,"(41.7594530047861, -72.673743518818)"
334621,A & N AUTO,"1516,PARK ST,HARTFORD,CT,06106",860-233-7079,CT,AG50846,2005,HONDA,CIVIC,SILVER,,04112017,1727,"(41.7452376490455, -72.694559784916)"
334620,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,AF24605,1998,HONDA,ACCORD,GREEN,,04112017,1723,"(41.7452376490455, -72.694559784916)"
334622,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,CT,AH42792,2002,NISSAN,MAXIMA,BLUE,,04112017,1749,"(41.7765722398571, -72.6769421064156)"
334623,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,2001,BUICK,CENTURY,GRAY,,04112017,1840,"(41.7860467284612, -72.6828210230345)"
334624,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2000,JEEP,CHEROKEE,GRAY,,04112017,1907,"(41.7650967122593, -72.6939473333911)"
334627,WEST HARTFORD AUTO CENTER,"932,NEW BRITAIN AV,WEST HARTFORD,CT,999",860-953-1448,RI,480278,1998,TOYOTA,CAMRY,GOLD,,04112017,1949,"(41.7657151787082, -72.6734198983794)"
334625,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,00EEXV,2017,POLARIS,SLINGSHOT,BLACK,,04112017,1939,"(41.7437842122256, -72.6896698674402)"
334626,CENTRAL GARAGE,"36 BOND ST. HARTFORD,CT 06114",860-296-1426,,,1996,NISSAN,MAXIMA,TAN,,04112017,1944,"(41.7820746745481, -72.6916773453487)"
334629,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,BUICK,LESABRE,MAROON,,04112017,2324,"(41.7753353784197, -72.6955579779468)"
334630,,,860-296-5382,CT,AD44860,2003,HONDA,ACCORD,GRAY,,04112017,2350,"(41.7402263859838, -72.6993548558059)"
334628,WEST HARTFORD AUTO CENTER,"932,NEW BRITAIN AV,WEST HARTFORD,CT,999",860-953-1448,CT,641UNL,2007,HONDA,CRV,RED,,04112017,2139,"(41.7657151787082, -72.6734198983794)"
334603,,,860-246-7771,CT,AC78226,1996,HONDA,CIVIC,WHITE,,04112017,1021,"(41.7720451778763, -72.6947249921929)"
334631,,,860-296-5382,CT,AG20388,1997,CADILLAC,SLS,TAN,,04122017,0214,"(41.7952966962817, -72.6659359603404)"
334632,,,860-296-5382,CT,AD65756,1990,CADILLAC,BROUGHAM,TAN,,04122017,0316,"(41.7616915626418, -72.6877389721923)"
334644,WHITEY'S FRAME SHOP,"305 WEST SERVICE RD. HARTFORD, CT 06120",860-246-6871,CT,749YXE,2012,AUDI,A4,GRAY,,04122017,1142,"(41.7639956692386, -72.688500462431)"
334645,BENTON AUTO BODY,"155 FRANKLIN AV. HARTFORD, CT 06114",860-246-7771,,,2000,ACURA,TL,WHITE,,04122017,1159,"(41.7776529524805, -72.6987332768202)"
334646,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,SUBARU,OUTBACK,RED,,04122017,1201,"(41.7700750288545, -72.6992484678696)"
334664,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,8AWKH2,2006,HYUNDAI,ELANTRA,BLUE,,04122017,2021,"(41.7835245526166, -72.6834886177996)"
334665,,,860-296-2826,CT,AH97781,2002,HONDA,ACCORD,SILVER,,04122017,2038,"(41.7541812619456, -72.6831701840886)"
334633,,,860-296-5382,CT,AC73150,2008,HONDA,ACCORD,GRAY,,04122017,0450,"(41.7559319860844, -72.667414726632)"
334634,,,860-296-5382,CT,AG03191,2004,NISSAN,MAXIMA,GRAY,,04122017,0522,"(41.7745067875304, -72.680287585194)"
334635,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AB73156,2001,NISSAN,MAX,RED,,04122017,0621,"(41.7820839046512, -72.6856545419139)"
334636,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2000,HONDA,ACCORD,TAN/BLACK,,04122017,0813,"(41.7614840686403, -72.6868724545539)"
334638,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2005,HONDA,ACCORD,WHITE,,04122017,0919,"(41.7837817771218, -72.7006825561981)"
334637,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,613YS8,2009,MERCEDES,350,WHITE,,04122017,0850,"(41.7895715770122, -72.6797398609114)"
334639,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AG35585,2009,NISSAN,MAXIMA,GRAY,,04122017,1119,"(41.770875560435, -72.6834411761707)"
